TIPO_PRODUTO;NOME_PRODUTO;NUMERO_REGISTRO_PRODUTO;CLASSE_TERAPEUTICA
MEDICAMENTO;besilato de atracúrio;100410224;RELAXANTES MUSCULARES CENTRAIS SIMPLES
MEDICAMENTO;besilato de atracúrio;151670064;RELAXANTES MUSCULARES
MEDICAMENTO;besilato de cisatracúrio;155370062;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;besilato de cisatracúrio;112130498;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;besilato de cisatracúrio;105730704;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;besilato de levanlodipino;109740228;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;besilato de levanlodipino;102351232;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;besilato de levanlodipino;105830917;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;besilato de levanlodipino;126750307;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;besilato de levanlodipino;167730574;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;betametasona;154230122;GLICOCORTICOIDES SISTEMICOS
MEDICAMENTO;bezafibrato;110390192;ANTILIPEMICOS
MEDICAMENTO;bezafibrato;105830883;ANTILIPEMICOS
MEDICAMENTO;bezafibrato;167730536;ANTILIPEMICOS
MEDICAMENTO;bezafibrato;110130289;ANTILIPEMICOS
MEDICAMENTO;bicalutamida;155370017;ANTINEOPLASICO
MEDICAMENTO;bicalutamida;149320010;ANTINEOPLASICO
MEDICAMENTO;bilastina;102351262;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;bilastina;100431342;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;bilastina;155840613;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;bilastina;155840614;ANTI-HISTAMINICOS SISTEMICOS
MEDICAMENTO;bimatoprosta;102350951;ANTIGLAUCOMATOSOS
MEDICAMENTO;bimatoprosta;105830872;ANTIGLAUCOMATOSOS
MEDICAMENTO;bimatoprosta;167730527;ANTIGLAUCOMATOSOS
MEDICAMENTO;bissulfato de clopidogrel;123520207;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;104920189;OUTROS PRODUTOS COM ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;112130419;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;100681134;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;102351196;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;151430023;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;104810126;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;167730534;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;126750274;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;155370057;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;105830929;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;103700723;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;105730680;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidogrel;109740329;OUTROS PRODUTOS COM ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bissulfato de clopidrogel;105830884;OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR
MEDICAMENTO;bortezomibe;165070008;ANTINEOPLASICOS CITOTOXICOS
MEDICAMENTO;bortezomibe;102980569;ANTINEOPLASICOS CITOTOXICOS
MEDICAMENTO;bosentana;104920231;ANTI-HIPERTENSIVOS
MEDICAMENTO;bosentana;155370080;ANTI-HIPERTENSIVOS
MEDICAMENTO;bosentana;123520272;ANTI-HIPERTENSIVOS
MEDICAMENTO;bosentana;109740314;ANTI-HIPERTENSIVOS
MEDICAMENTO;bromazepam;112130343;ANSIOLITICOS SIMPLES
MEDICAMENTO;bromazepam;102350821;ANSIOLITICOS SIMPLES
MEDICAMENTO;bromazepam;105830524;ANSIOLITICOS SIMPLES
MEDICAMENTO;bromazepam;135690403;ANSIOLITICOS SIMPLES
MEDICAMENTO;bromazepam;104920218;ANSIOLITICOS SIMPLES
MEDICAMENTO;bromazepam;105730608;ANSIOLITICOS SIMPLES
MEDICAMENTO;brometo de ipratrópio;112130373;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;113430162;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;105830619;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;135690511;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;167730059;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;107140263;BRONCODILATADORES
MEDICAMENTO;brometo de ipratrópio;105730700;BRONCODILATADORES
MEDICAMENTO;brometo de ipratróprio;102350921;BRONCODILATADORES
MEDICAMENTO;brometo de pancurônio;114020066;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de pancurônio;100410204;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de pinavério;118190145;ANTIESPASMODICOS
MEDICAMENTO;brometo de pinavério;105530371;ANTIESPASMODICOS
MEDICAMENTO;brometo de pinavério;126750218;ANTIESPASMODICOS
MEDICAMENTO;brometo de rocuronio;155620049;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de rocurônio;100431010;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de rocurônio;114020076;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de rocurônio;100630232;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de rocurônio;188300056;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;brometo de rocurônio;100410216;BLOQUEADOR NEUROMUSCULAR
MEDICAMENTO;bromidrato de citalopram;104920152;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;151670018;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;147420026;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;103700611;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;105250066;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;141070104;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;126750209;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;125680272;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de citalopram;109740331;ANTIDEPRESSIVOS
MEDICAMENTO;bromidrato de fenoterol;107140262;BRONCODILATADORES
MEDICAMENTO;bromidrato de galantamina;125680250;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;bromidrato de galantamina;104920233;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;bromidrato de galantamina;110390216;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;bromidrato de galantamina;106460207;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;bromidrato de galantamina;109740299;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO
MEDICAMENTO;bromoprida;126750107;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;114020067;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;100431023;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;105830681;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;167730133;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;105350171;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;155840461;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;103700662;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;145870005;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;147610029;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;143810259;ANTIEMÉTICOS E ANTINAUSEANTES
MEDICAMENTO;bromoprida;100410182;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;bromprida;135690292;ANTIEMETICOS E ANTINAUSEANTES
MEDICAMENTO;butilbrometo de escopolamina;103870080;ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS
MEDICAMENTO;butilbrometo de escopolamina + dipirona monoidratada;113430121;ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS
MEDICAMENTO;butilbrometo de escopolamina + dipirona sodica;105830511;ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS
MEDICAMENTO;butilbrometo de escopolamina + dipirona sódica;110850026;ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS
MEDICAMENTO;butilbrometo de escopolamina + dipirona sódica;135690390;ANTIESPASMODICOS E ANTICOLINERGICOS-ASSOC  MEDICAMENTOSAS
MEDICAMENTO;cabazitaxel;155370053;ANTINEOPLASICO
MEDICAMENTO;cabergolina;126750197;OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES
MEDICAMENTO;cabergolina;102980442;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA
MEDICAMENTO;cabergolina;146820083;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA
MEDICAMENTO;cabergolina;100431274;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA
MEDICAMENTO;cabergolina;123520266;OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA
MEDICAMENTO;candesartana cilexetila;100470476;ANTI-HIPERTENSIVOS
MEDICAMENTO;candesartana cilexetila;125680302;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;capecitabina;104070110;OUTROS ANTINEOPLASICOS
MEDICAMENTO;capecitabina;112330055;OUTROS ANTINEOPLASICOS
MEDICAMENTO;capecitabina;151430057;ANTINEOPLASICOS CITOTOXICOS
MEDICAMENTO;capecitabina;106460222;AGENTES ANTINEOPLÁSICOS
MEDICAMENTO;captopril;104650414;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;104971352;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;162410005;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;172870362;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;155840109;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;118190143;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;110390202;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;104810095;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;109170099;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;141070100;ANTI-HIPERTENSIVOS
MEDICAMENTO;captopril;167730430;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;126750207;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;105830827;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;107140267;ANTI-HIPERTENSIVOS
MEDICAMENTO;captopril;154230282;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;143810235;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;105710156;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;captopril;118190208;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;carbamazepina;103600075;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;101180598;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;100430745;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;104971331;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;104971344;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;126750141;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;105830847;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;110390221;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina;102980513;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina  (Port 344/98 lista C1);105830679;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina (PORT 344/98 - Lista C1);102350980;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina (Port 344/98 - lista C1);167730129;ANTICONVULSIVANTES
MEDICAMENTO;carbamazepina (Port 344/98 lista C1);135690562;ANTICONVULSIVANTES
MEDICAMENTO;carbidopa monoidratada + levodopa;103700703;ANTIPARKINSONIANOS
MEDICAMENTO;carbocisteina;162410010;EXPECTORANTES BALSAMICOS E MUCOLITICO
MEDICAMENTO;carbocisteína;104971338;EXPECTORANTES BALSAMICOS E MUCOLITICO
MEDICAMENTO;carbocisteína;167730127;EXPECTORANTES BALSAMICOS E MUCOLITICO
MEDICAMENTO;carbocisteína;147610017;EXPECTORANTES BALSAMICOS E MUCOLITICO
MEDICAMENTO;carbonato de cálcio + colecalciferol (vitamina D3);135170037;VITAMINAS E SUPLEMENTOS MINERAIS
MEDICAMENTO;carbonato de lítio;104920162;ANTIDEPRESSIVOS
MEDICAMENTO;carbonato de lítio;100431166;ANTIDEPRESSIVOS
MEDICAMENTO;carbonato de lítio;107140264;ANTIDEPRESSIVOS
MEDICAMENTO;carbonato de lítio;102980545;ANTIDEPRESSIVOS
MEDICAMENTO;carbonato de lítio;109740347;ANTIDEPRESSIVOS
MEDICAMENTO;carenvit;127580058;POLIVITAMINICOS SEM MINERAIS
MEDICAMENTO;carisoprodol + diclofenaco sódico + paracetamol + cafeína;104400225;RELAXANTES MUSCULARES
MEDICAMENTO;carmustina;151430061;NITROSUREIAS ALQUILANTES
MEDICAMENTO;carvedilol;104920186;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;carvedilol;105830841;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;126750242;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;167730479;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;156510068;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;143810250;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;125680315;ANTI-HIPERTENSIVOS
MEDICAMENTO;carvedilol;109740324;ANTI-HIPERTENSIVOS SIMPLES
MEDICAMENTO;castanha da índia;120090024;FITOTERAPICO SIMPLES
MEDICAMENTO;cefaclor;105830504;CEFALOSPORINAS
MEDICAMENTO;cefaclor;135690379;CEFALOSPORINAS
MEDICAMENTO;cefaclor;105830894;CEFALOSPORINAS
MEDICAMENTO;cefaclor;167730546;CEFALOSPORINAS
MEDICAMENTO;cefaclor;102351312;CEFALOSPORINAS
MEDICAMENTO;cefadroxila;155840032;CEFALOSPORINAS
MEDICAMENTO;cefadroxila;103700537;CEFALOSPORINAS
MEDICAMENTO;cefadroxila;183260228;CEFALOSPORINAS
MEDICAMENTO;cefadroxila;141070092;CEFALOSPORINAS
MEDICAMENTO;cefalexina;100430735;CEFALOSPORINAS
MEDICAMENTO;cefalexina;100470400;CEFALOSPORINAS
MEDICAMENTO;cefalexina;151670020;CEFALOSPORINAS
MEDICAMENTO;cefalexina;143810113;CEFALOSPORINAS
MEDICAMENTO;cefalexina;104971354;CEFALOSPORINAS
MEDICAMENTO;cefalexina;104971355;CEFALOSPORINAS
MEDICAMENTO;cefalexina;155840056;CEFALOSPORINAS
MEDICAMENTO;cefalexina;106460181;CEFALOSPORINAS
MEDICAMENTO;cefalexina;155840294;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;cefalexina;141070091;CEFALOSPORINAS
MEDICAMENTO;cefalexina;155840477;CEFALOSPORINAS
MEDICAMENTO;cefalexina;126750233;CEFALOSPORINAS
MEDICAMENTO;cefalexina;167730467;CEFALOSPORINAS
MEDICAMENTO;cefalexina;155620052;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;cefalexina monoidratada;113001186;CEFALOSPORINAS
MEDICAMENTO;cefalexina monoidratada;118190192;CEFALOSPORINAS
MEDICAMENTO;cefalotina sódica;103700298;CEFALOSPORINAS
MEDICAMENTO;cefalotina sódica;155620028;CEFALOSPORINAS
MEDICAMENTO;cefalotina sódica;155620056;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;cefazolina sódica;103110140;CEFALOSPORINAS
MEDICAMENTO;cefazolina sódica;100630233;CEFALOSPORINAS
MEDICAMENTO;cefazolina sódica;172230003;CEFALOSPORINAS
MEDICAMENTO;cefazolina sódica;172230005;CEFALOSPORINAS
MEDICAMENTO;cefazolina sódica;100630247;CEFALOSPORINAS
MEDICAMENTO;cefazolina sódica;155620055;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;cefoxitina sódica;114020036;CEFALOSPORINAS
MEDICAMENTO;cefoxitina sódica;100410203;CEFALOSPORINAS
MEDICAMENTO;cefpilib;120690038;CEFALOSPORINAS
MEDICAMENTO;ceftazidima pentahidratada;100630238;CEFALOSPORINAS
MEDICAMENTO;ceftazidima pentaidratada;172230002;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica;155620030;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica;172230001;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica;103700712;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;100430706;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;100430710;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;116370136;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;155620054;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;100410211;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;ceftriaxona dissódica hemieptaidratada;116370174;CEFALOSPORINAS
MEDICAMENTO;ceftriaxona sódica;155840619;CEFALOSPORINAS
MEDICAMENTO;cefuroxima sódica;100630236;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;celecoxibe;155840497;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;112130475;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;105730489;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;100431220;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;105730606;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;156510078;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;123520260;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;155840580;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;102351330;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;126750381;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;105830977;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;155840588;ANTINFLAMATORIOS
MEDICAMENTO;celecoxibe;105350221;ANTINFLAMATORIOS
MEDICAMENTO;cetoconazol;125680123;ANTIMICOTICO
MEDICAMENTO;cetoconazol;125680192;ANTIMICOTICO
MEDICAMENTO;cetoconazol;141070064;ANTIMICOTICO
MEDICAMENTO;cetoconazol;105350145;ANTIMICOTICO
MEDICAMENTO;cetoconazol;155840053;ANTIMICOTICO
MEDICAMENTO;cetoconazol;105350182;ANTIMICOTICO
MEDICAMENTO;cetoconazol;154230254;ANTIMICOTICOS SISTEMICOS
MEDICAMENTO;cetoconazol;105350190;ANTIMICOTICO
MEDICAMENTO;cetoconazol;104810129;ANTIMICOTICO
MEDICAMENTO;cetoconazol;103700715;ANTIMICOTICO
MEDICAMENTO;cetoconazol;105350216;ANTIMICOTICO
MEDICAMENTO;cetoconazol;103920200;ANTIMICOTICO
MEDICAMENTO;cetoconazol + betametasona + sulfato de neomicina;141070634;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona;105830460;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
MEDICAMENTO;cetoconazol + dipropionato de betametasona;135690335;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona;167730365;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona;154230263;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;123520176;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;103940521;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;112130483;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;104400207;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;102351273;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;105730683;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA
MEDICAMENTO;cetoconazol + dipropionato de betametasona + sulfato de neomicina;126750358;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;cetoconazol+ dipropionato de betametasona;103700497;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol+dipropionato de betametasona;105350168;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol+dipropionato de betametasona;109170108;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol+dipropionato de betametasona+sulfato de neomicina;104810116;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoconazol+dipropionato de betametasona+sulfato de neomicina;143810245;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;cetoprofeno;103700555;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;cetoprofeno;113001163;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;cetoprofeno;100431214;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;cetoprofeno;102351254;ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS
MEDICAMENTO;cetoprofeno;105830925;ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS
MEDICAMENTO;cetoprofeno;126750316;ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS
MEDICAMENTO;cetoprofeno;167730582;ANTIINFLAMATÓRIOS E ANTIREUMÁTICOS
MEDICAMENTO;cetoprofeno;183260452;ANTINFLAMATORIOS ANTIREUMATICOS
MEDICAMENTO;cetoprofeno;104971462;ANTINFLAMATORIOS ANTIREUMATICOS + CETOPROFENO
MEDICAMENTO;cetorolaco de trometamol;104650483;ANTINFLAMATORIOS
MEDICAMENTO;cetorolaco de trometamol;172870132;ANTINFLAMATORIOS
MEDICAMENTO;cetorolaco de trometamol;155840091;ANTINFLAMATORIOS
MEDICAMENTO;cibrato;100930261;ANTILIPEMICOS
MEDICAMENTO;cibrato;172870491;ANTILIPEMICOS
MEDICAMENTO;cibrato;178170779;ANTILIPEMICOS
MEDICAMENTO;ciclesonida;118190148;PRODUTOS PARA TERAPIA NASAL DE ACAO ESPECIFICA
MEDICAMENTO;ciclopirox olamina;103700748;ANTIMICOTICOS PARA USO TOPICO
MEDICAMENTO;ciclosporina;100470640;AGENTE IMUNOSUPRESSOR + IMUNOSUPRESSOR
MEDICAMENTO;cilostazol;112130494;ANTITROMBOTICO
MEDICAMENTO;cilostazol;102351263;ANTITROMBOTICO
MEDICAMENTO;cilostazol;105730553;ANTITROMBOTICO
MEDICAMENTO;cilostazol;105831008;ANTITROMBOTICO
MEDICAMENTO;cilostazol;167730066;ANTITROMBOTICO
MEDICAMENTO;cimetidina;103700285;ANTIULCEROSOS
MEDICAMENTO;ciprofibrato;113001014;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;155840057;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;172870318;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;155840195;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;100890391;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;103920180;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;100431221;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;105350198;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;109740257;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;143810233;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;183260422;ANTILIPEMICOS
MEDICAMENTO;ciprofibrato;105350225;ANTILIPEMICOS
MEDICAMENTO;ciprofloxacino;100430739;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;ciprofloxacino;151700017;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;ciprofloxacino;100410153;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;ciprofloxacino;103110155;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;ciprofloxacino;100431427;ANTIBIOTICOS SISTEMICOS SIMPLES
MEDICAMENTO;citalopram;100430035;ANTIDEPRESSIVOS
MEDICAMENTO;citalopram;100890395;ANTIDEPRESSIVOS
MEDICAMENTO;citalopram;100681143;ANTIDEPRESSIVOS
MEDICAMENTO;citalopram;155840593;ANTIDEPRESSIVOS
MEDICAMENTO;citrato de fentanila;113430151;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;102350970;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;105830669;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;135690553;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;167730119;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;103700588;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de fentanila;100410166;ANALGESICOS NARCOTICOS
MEDICAMENTO;citrato de orfenadrina+dipirona sódica+cafeína;135690347;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;citrato de orfenadrina+dipirona sódica+cafeína;167730234;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS
MEDICAMENTO;citrato de sildenafila;102351117;VASODILATADORES
